% 1. Title: Directive Keywords present in file possible_directives_(comments_with_keywords).csv

@RELATION directive_keywords

@ATTRIBUTE id NUMERIC
@ATTRIBUTE call NUMERIC
@ATTRIBUTE invo NUMERIC
@ATTRIBUTE before NUMERIC
@ATTRIBUTE after NUMERIC
@ATTRIBUTE between NUMERIC
@ATTRIBUTE once NUMERIC
@ATTRIBUTE prior NUMERIC
@ATTRIBUTE must NUMERIC
@ATTRIBUTE mandat NUMERIC
@ATTRIBUTE require NUMERIC
@ATTRIBUTE shall NUMERIC
@ATTRIBUTE should NUMERIC
@ATTRIBUTE encourage NUMERIC
@ATTRIBUTE recommend NUMERIC
@ATTRIBUTE may NUMERIC
@ATTRIBUTE assum NUMERIC
@ATTRIBUTE only NUMERIC
@ATTRIBUTE debug NUMERIC
@ATTRIBUTE restrict NUMERIC
@ATTRIBUTE never NUMERIC
@ATTRIBUTE condition NUMERIC
@ATTRIBUTE strict NUMERIC
@ATTRIBUTE necessar NUMERIC
@ATTRIBUTE portab NUMERIC
@ATTRIBUTE strong NUMERIC
@ATTRIBUTE performan NUMERIC
@ATTRIBUTE efficien NUMERIC
@ATTRIBUTE fast NUMERIC
@ATTRIBUTE quick NUMERIC
@ATTRIBUTE better NUMERIC
@ATTRIBUTE best NUMERIC
@ATTRIBUTE concurren NUMERIC
@ATTRIBUTE synchron NUMERIC
@ATTRIBUTE lock NUMERIC
@ATTRIBUTE thread NUMERIC
@ATTRIBUTE simultaneous NUMERIC
@ATTRIBUTE desir NUMERIC
@ATTRIBUTE alternativ NUMERIC
@ATTRIBUTE addition NUMERIC
@ATTRIBUTE extend NUMERIC
@ATTRIBUTE overrid NUMERIC
@ATTRIBUTE overload NUMERIC
@ATTRIBUTE overwrit NUMERIC
@ATTRIBUTE reimplement NUMERIC
@ATTRIBUTE subclass NUMERIC
@ATTRIBUTE super NUMERIC
@ATTRIBUTE inherit NUMERIC
@ATTRIBUTE warn NUMERIC
@ATTRIBUTE aware NUMERIC
@ATTRIBUTE error NUMERIC
@ATTRIBUTE note NUMERIC
@ATTRIBUTE is_directive NUMERIC

@DATA
{0 2,45 1,51 152 1}
{0 4,10 1,45 152 1}
{0 5,2 1,8 1,12 1,17 152 1}
{0 6,25 152 1}
{0 7,45 1,51 152 1}
{0 8,45 1,51 152 1}
{0 10,15 1,29 152 1}
{0 11,15 152 1}
{0 14,3 1,5 1,8 1,10 1,45 152 1}
{0 15,5 152 1}
{0 16,1 152 1}
{0 17,1 1,2 1,5 1,10 1,15 1,45 1,51 152 1}
{0 18,32 1,35 152 1}
{0 19,10 1,15 1,17 1,39 1,45 152 1}
{0 23,33 152 1}
{0 27,15 1,17 1,25 1,45 1,49 152 1}
{0 30,1 1,8 1,10 1,17 1,41 1,47 1,51 152 1}
{0 32,8 152 1}
{0 34,2 1,29 152 1}
{0 36,51 152 1}
{0 39,2 1,17 1,39 1,51 152 1}
{0 40,33 1,40 152 1}
{0 41,15 152 1}
{0 42,17 1,26 1,33 1,35 1,50 152 1}
{0 43,1 152 1}
{0 44,15 152 1}
{0 46,17 1,23 1,33 1,35 152 1}
{0 47,8 1,17 1,33 1,35 152 1}
{0 49,17 1,33 1,35 152 1}
{0 50,17 1,33 1,35 1,39 152 1}
{0 51,17 1,26 1,33 1,35 152 1}
{0 52,17 1,33 1,35 152 1}
{0 53,51 152 1}
{0 54,1 1,2 1,8 152 1}
{0 56,1 152 1}
{0 58,1 1,2 1,8 152 1}
{0 59,8 1,15 1,23 1,45 1,50 152 1}
{0 60,1 1,3 1,4 1,5 1,10 1,15 1,20 1,25 1,35 1,45 152 1}
{0 62,18 1,19 1,23 152 1}
{0 63,1 1,2 1,4 1,8 1,10 1,12 1,15 1,19 1,23 1,35 1,39 1,51 152 1}
{0 64,1 1,5 1,14 1,15 1,16 1,17 1,35 1,40 1,51 152 1}
{0 67,1 1,3 1,8 1,12 1,15 1,17 1,26 1,39 1,40 1,48 1,51 152 1}
{0 68,2 1,23 152 1}
{0 69,1 1,5 1,8 1,12 1,14 1,17 1,39 1,45 1,51 152 1}
{0 71,1 1,5 1,10 1,15 1,18 1,23 1,39 1,45 1,48 1,50 1,51 152 1}
{0 73,1 1,3 1,4 1,5 1,7 1,12 1,15 1,17 1,21 1,23 1,28 1,31 1,32 1,33 1,34 1,35 1,39 1,40 152 1}
